Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.02,12,1,0,5,0,12,0,0,0,60,0,0,0,0,0,0,0,198.3,0,0,0.28,0.75,0.5,0.01,0,0,0,0,223
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,4,1,0.03,13,1,0,6,0,14,0,0,0,60,0,0,0,0,0,0,0,218.8,0,0,0.31,0.75,0.5,0.01,0,0,0,0,241
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.03,15,1,0,7,0,16,0,0,0,149,0,0,0,0,0,0,0,214.5,0,0,0.34,0.75,0.51,0.01,0,0,0,0,259
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,1,0.04,17,1,0,8,0,18,0,0,0,164,0,0,0,0,0,0,0,210.8,0,0,0.38,0.75,0.51,0.02,0,0,0,0,277
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,5,1,0.04,19,1,0,10,0,20,0,0,0,164,0,0,0,0,0,0,0,207.2,0,0,0.41,0.75,0.51,0.02,0,0,0,0,296
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.04,22,1,0,11,0,22,0,0,0,164,0,0,0,0,0,0,0,204.5,0,0,0.44,0.75,0.51,0.02,0.01,0,0,0,315
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.05,25,1,0,12,0,26,0,0,0,206,0,0,0,0,0,0,0,201.5,0,0,0.48,0.75,0.51,0.03,0.01,0,0,0,334
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,5,1,0.06,28,1,0,14,0,29,0,0,0,217,0,0,0,0,0,0,0,199.1,0,0,0.51,0.75,0.51,0.03,0.01,0,0,0,353
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,1,0.06,32,1,0,16,0,33,0,0,0,229,0,0,0,0,0,0,0,197.1,0,0,0.54,0.75,0.51,0.03,0.02,0,0,0,372
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.07,36,1,0,19,0,37,0,0,0,241,0,0,0,0,0,0,0,195.4,0,0,0.58,0.75,0.51,0.04,0.02,0.01,0,0,391
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,6,1,0.08,39,1,0,20,0,40,0,0,0,241,0,0,0,0,0,0,0,194.4,0,0,0.61,0.75,0.51,0.04,0.03,0.01,0,0,409
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,6,1,0.08,44,1,0,23,0,45,0,0,0,267,0,0,0,0,0,0,0,191.2,0,0,0.64,0.75,0.51,0.04,0.03,0.01,0,0,427
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,1,0.09,48,1,0,25,0,48,0,0,0,277,0,0,0,0,0,0,0,190.5,0,0,0.68,0.75,0.52,0.05,0.03,0.02,0,0,445
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.1,54,1,0,28,0,55,0,0,0,293,0,0,0,0,0,0,0,187.8,0,0,0.71,0.75,0.52,0.05,0.04,0.02,0,0,463
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.11,60,1,0,32,0,61,0,0,0,311,0,0,0,0,0,0,0,185.5,0,0,0.74,0.75,0.52,0.06,0.04,0.03,0,0,481
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,7,1,0.12,67,1,0,35,0,67,0,0,0,328,0,0,0,0,0,0,0,183.8,0,0,0.77,0.76,0.52,0.06,0.05,0.03,0,0,499
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,1,0.14,75,1,0,40,0,75,0,0,0,351,0,0,0,0,0,0,0,181.9,0,0,0.81,0.76,0.53,0.07,0.05,0.04,0,0,517
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,1,0.15,83,1,0,44,0,83,0,0,0,374,0,0,0,0,0,0,0,180.4,0,0,0.84,0.76,0.53,0.08,0.06,0.05,0,0,534
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.17,93,1,0,50,0,94,0,0,0,402,0,0,0,0,0,0,0,178.9,0,0,0.87,0.77,0.54,0.08,0.07,0.06,0,0,552
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,8,1,0.18,103,1,0,55,0,103,0,0,0,433,0,0,0,0,0,0,0,177.7,0,0,0.9,0.77,0.54,0.09,0.08,0.06,0,0,570
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,1,0.2,115,1,0,62,0,116,0,0,0,467,0,0,0,0,0,0,0,176.5,0,0,0.94,0.78,0.55,0.1,0.09,0.07,0,0,588
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,9,1,0.22,128,1,0,69,0,128,0,0,0,504,0,0,0,0,0,0,0,175.6,0,0,0.97,0.78,0.56,0.11,0.1,0.08,0,0,606
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,1,0.24,140,1,0,76,0,141,0,0,0,543,0,0,0,0,0,0,0,174.8,0,0,1,0.79,0.57,0.12,0.11,0.09,0,0,624
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,9,1,0.27,154,1,0,83,0,154,0,0,0,585,0,0,0,0,0,0,0,174.1,0,0,1,0.8,0.57,0.13,0.12,0.1,0,0,642
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,2,0.29,166,23,0,88,0,189,0,0,0,616,0,0,0,0,0,0,0,173.5,0,0,1,0.8,0.58,0.14,0.13,0.12,0,0,659
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,10,2,0.32,185,39,0,96,0,224,0,0,0,664,0,0,0,0,0,0,0,172.8,0,0,1,0.81,0.59,0.15,0.14,0.12,0,0,677
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,2,0.35,204,54,0,103,0,258,0,0,0,714,0,0,0,0,0,0,0,172.2,0,0,1,0.82,0.6,0.16,0.15,0.14,0,0,695
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,10,2,0.39,228,74,0,113,0,302,0,0,0,769,0,0,0,0,0,0,0,171.7,0,0,1,0.83,0.61,0.17,0.16,0.15,0,0,713
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,10,2,0.43,254,96,0,124,0,350,0,0,0,826,0,0,0,0,0,0,0,171.1,0,0,1,0.84,0.62,0.19,0.18,0.16,0,0,731
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,11,2,0.47,277,115,0,133,0,392,0,0,0,886,0,0,0,0,0,0,0,170.8,0,0,1,0.85,0.63,0.21,0.19,0.18,0,0,749
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,11,2,0.52,303,136,0,144,0,439,0,0,0,946,0,0,0,0,0,0,0,170.4,0,0,1,0.86,0.65,0.22,0.21,0.19,0,0,766
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,2,0.57,333,161,0,156,0,494,0,0,0,1009,0,0,0,0,0,0,0,170.1,0,0,1,0.88,0.66,0.24,0.22,0.21,0,0,783
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,11,3,0.62,361,199,0,166,0,560,0,0,0,1077,0,0,0,0,0,0,0,170.7,0,0,1,0.89,0.68,0.25,0.24,0.23,0,0,801
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,11,3,0.65,378,226,0,172,0,604,0,0,0,1124,0,0,0,0,0,0,0,171,0,0,1,0.9,0.69,0.27,0.26,0.24,0,0,819
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,3,0.71,411,268,0,183,0,679,0,0,0,1197,0,0,0,0,0,0,0,171.6,0,0,1,0.91,0.7,0.28,0.27,0.25,0,0,836
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,3,0.77,447,314,0,196,0,761,0,0,0,1272,0,0,0,0,0,0,0,172.2,0,0,1,0.92,0.71,0.3,0.29,0.27,0,0,853
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,3,0.83,483,362,0,209,0,845,0,0,0,1352,0,0,0,0,0,0,0,172.8,0,0,1,0.94,0.73,0.32,0.31,0.29,0,0,871
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,3,0.87,505,395,0,216,0,900,0,0,0,1352,0,0,0,0,0,0,0,173,0,0,1,0.96,0.75,0.34,0.33,0.31,0,0,889
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,3,0.94,544,446,0,230,0,990,0,0,0,1352,0,0,0,0,0,0,0,173.4,0,0,1,0.97,0.76,0.35,0.34,0.33,0,0,906
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,12,3,1.01,584,501,0,245,0,1084,0,0,0,1352,0,0,0,0,0,0,0,173.8,0,0,1,0.99,0.78,0.37,0.36,0.35,0,0,923
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,13,3,1.05,602,531,0,251,0,1133,0,0,0,1351,0,0,0,0,0,0,0,173.8,0,0,1,1.01,0.8,0.39,0.38,0.37,0,0,940
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,13,3,1.12,644,590,0,266,0,1233,0,0,0,1351,0,0,0,0,0,0,0,174.1,0,0,1,1.01,0.81,0.4,0.39,0.38,0,0,957
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,13,3,1.19,685,651,0,281,0,1336,0,0,0,1351,0,0,0,0,0,0,0,174.3,0,0,1,1.03,0.83,0.43,0.42,0.4,0,0,975
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,13,3,1.25,718,703,0,294,0,1422,0,0,0,1350,0,0,0,0,0,0,0,174.4,0,0,1,1.05,0.85,0.45,0.44,0.43,0,0,993
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,13,3,1.33,761,771,0,310,0,1532,0,0,0,1350,0,0,0,0,0,0,0,174.6,0,0,1,1.07,0.87,0.47,0.46,0.45,0,0,1011
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,13,3,1.41,806,846,0,328,0,1651,0,0,0,1349,0,0,0,0,0,0,0,174.7,0,0,1,1.09,0.89,0.5,0.49,0.47,1,0,1028
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,14,3,1.46,835,901,0,340,0,1736,0,0,0,1349,0,0,0,0,0,0,0,174.7,0,0,1,1.12,0.92,0.53,0.51,0.5,1,0,1045
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,14,3,1.53,875,975,0,356,0,1850,0,0,0,1348,0,0,0,0,0,0,0,174.7,0,0,1,1.14,0.94,0.55,0.53,0.52,1,0,1062
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,14,3,1.6,917,1060,0,375,0,1977,0,0,0,1347,0,0,0,0,0,0,0,174.6,0,0,1,1.16,0.96,0.57,0.56,0.55,1,0,1079
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.67,956,1143,0,393,0,2098,0,0,0,1346,0,0,0,0,0,0,0,174.5,0,0,1,1.19,0.99,0.6,0.59,0.58,2,0,1096
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,14,3,1.73,994,1229,0,411,0,2223,0,0,0,1345,0,0,0,0,0,0,0,174.4,0,0,1,1.21,1.02,0.63,0.62,0.61,2,0,1113
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,14,3,1.8,1033,1316,0,429,0,2348,0,0,0,1344,0,0,0,0,0,0,0,174.2,0,0,1,1.24,1.04,0.66,0.65,0.64,3,0,1131
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,15,3,1.85,1063,1384,0,442,0,2446,0,0,0,1343,0,0,0,0,0,0,0,174,0,0,1,1.26,1.07,0.69,0.68,0.67,3,0,1148
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,15,3,1.91,1098,1463,0,458,0,2561,0,0,0,1342,0,0,0,0,0,0,0,173.7,0,0,1,1.28,1.09,0.71,0.7,0.69,4,0,1165
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,15,3,1.93,1113,1544,0,470,0,2657,0,0,0,1340,0,0,0,0,0,0,0,173.3,0,0,1,1.31,1.12,0.74,0.72,0.71,5,0,1182
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,15,3,1.96,1133,1652,0,488,0,2786,0,0,0,1339,0,0,0,0,0,0,0,172.8,0,0,1,1.32,1.13,0.76,0.75,0.73,6,0,1199
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,15,3,1.98,1149,1738,0,501,0,2888,0,0,0,1337,0,0,0,0,0,0,0,172.3,0,0,1,1.35,1.16,0.79,0.78,0.76,8,0,1216
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,15,3,2.01,1169,1844,0,518,0,3013,0,0,0,1335,0,0,0,0,0,0,0,171.7,0,0,1,1.37,1.18,0.81,0.8,0.79,9,0,1233
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,15,3,2.04,1190,1960,0,537,0,3150,0,0,0,1333,0,0,0,0,0,0,0,171.2,0,0,1,1.4,1.21,0.84,0.83,0.81,11,0,1250
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,16,3,2.05,1203,2030,0,546,0,3234,0,0,0,1330,0,0,0,0,0,0,0,170.5,0,0,1,1.42,1.24,0.87,0.86,0.85,13,0,1268
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,16,3,2.08,1224,2146,0,565,0,3370,0,0,0,1328,0,0,0,0,0,0,0,169.9,0,0,1,1.44,1.25,0.89,0.87,0.86,15,0,1286
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,16,4,2.05,1223,2263,0,580,0,3486,0,0,0,1047,0,0,0,0,0,0,0,167.3,0,0,1,1.47,1.28,0.92,0.91,0.89,18,0,1303
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,16,4,2.01,1222,2389,0,596,0,3611,0,0,0,1033,0,0,0,0,0,0,0,164.8,0,0,1,1.49,1.31,0.94,0.93,0.92,22,0,1321
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,16,4,1.98,1221,2521,0,614,0,3742,0,0,0,1018,0,0,0,0,0,0,0,162.2,0,0,1,1.51,1.33,0.97,0.96,0.95,26,0,1339
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,16,4,1.97,1221,2655,0,631,0,3876,0,0,0,1002,0,0,0,0,0,0,0,161.4,0,0,1,1.54,1.36,1,0.99,0.98,31,0,1356
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,16,4,1.96,1221,2785,0,648,0,4006,0,0,0,986,0,0,0,0,0,0,0,160.6,0,0,1,1.57,1.39,1.03,1.02,1.01,36,0,1374
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,16,4,1.95,1221,2902,0,662,0,4123,0,0,0,969,0,0,0,0,0,0,0,159.8,0,0,1,1.59,1.41,1.06,1.05,1.03,42,0,1392
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,16,4,1.94,1220,3031,0,678,0,4252,0,0,0,951,0,0,0,0,0,0,0,159,0,0,1,1.62,1.44,1.08,1.07,1.06,47,0,1409
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,16,5,1.93,1220,3031,124,685,124,4376,2,NaN,0.028,396,0,0,0,0,0,0,100,158.2,0,0,1,1.64,1.46,1.11,1.1,1.09,53,0,1426
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,16,5,1.92,1220,3031,228,690,228,4479,3,NaN,0.051,396,0,0,0,0,0,0,100,157.3,0,0,1,1.65,1.48,1.12,1.11,1.1,59,0,1443
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,16,5,1.91,1220,3031,348,696,348,4599,5,NaN,0.076,396,0,0,0,0,0,0,100,156.5,0,0,1,1.66,1.48,1.14,1.12,1.11,66,0,1460
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,16,5,1.9,1219,3031,473,703,473,4724,7,NaN,0.1,396,0,0,0,0,0,0,100,155.6,0,0,1,1.67,1.5,1.15,1.14,1.13,72,0,1477
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,16,5,1.89,1219,3031,600,710,600,4851,9,NaN,0.124,396,0,0,0,0,0,0,100,154.7,0,0,1,1.68,1.51,1.16,1.15,1.14,79,0,1494
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,16,5,1.87,1219,3031,721,717,721,4972,10,NaN,0.145,396,0,0,0,0,0,0,100,153.8,0,0,1,1.7,1.52,1.18,1.17,1.16,87,0,1512
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,16,5,1.86,1218,3031,813,720,813,5063,12,NaN,0.161,396,0,0,0,0,0,0,100,152.8,0,0,1,1.71,1.53,1.19,1.18,1.17,94,0,1529
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,16,5,1.85,1218,3031,933,726,933,5183,13,NaN,0.18,396,0,0,0,0,0,0,100,151.8,0,0,1,1.71,1.54,1.2,1.19,1.18,102,0,1546
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,16,5,1.84,1218,3031,1053,732,1053,5302,15,NaN,0.199,396,0,0,0,0,0,0,100,150.8,0,0,1,1.72,1.55,1.21,1.2,1.19,111,0,1563
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,16,5,1.82,1218,3031,1161,736,1161,5410,17,NaN,0.215,396,0,0,0,0,0,0,100,149.8,0,0,1,1.74,1.57,1.23,1.22,1.21,119,0,1581
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,16,5,1.81,1217,3031,1275,742,1275,5523,18,NaN,0.231,396,0,0,0,0,0,0,100,148.7,0,0,1,1.74,1.57,1.24,1.23,1.22,128,0,1599
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,16,5,1.8,1217,3031,1379,746,1379,5627,20,NaN,0.245,396,0,0,0,0,0,0,100,147.6,0,0,1,1.75,1.59,1.25,1.24,1.23,137,0,1616
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,16,5,1.78,1216,3031,1485,750,1485,5733,21,NaN,0.259,396,0,0,0,0,0,0,100,146.5,0,0,1,1.76,1.59,1.26,1.25,1.24,147,0,1634
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,16,5,1.77,1216,3031,1582,753,1582,5830,23,NaN,0.271,396,0,0,0,0,0,0,100,145.3,0,0,1,1.77,1.6,1.27,1.26,1.25,157,0,1651
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,16,5,1.75,1216,3031,1684,757,1684,5931,24,NaN,0.284,396,0,0,0,0,0,0,100,144.1,0,0,1,1.78,1.61,1.28,1.27,1.26,167,0,1669
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,16,5,1.74,1215,3031,1784,761,1784,6031,25,NaN,0.296,396,0,0,0,0,0,0,100,142.9,0,0,1,1.78,1.62,1.29,1.28,1.27,178,0,1687
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,16,5,1.72,1215,3031,1882,764,1882,6128,27,NaN,0.307,396,0,0,0,0,0,0,100,141.6,0,0,1,1.79,1.63,1.3,1.29,1.28,189,0,1705
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,16,5,1.7,1215,3031,1979,767,1979,6225,28,NaN,0.318,396,0,0,0,0,0,0,100,140.3,0,0,1,1.8,1.64,1.31,1.3,1.29,201,0,1722
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,16,5,1.69,1214,3031,2073,770,2073,6319,30,NaN,0.328,396,0,0,0,0,0,0,100,138.9,0,0,1,1.81,1.64,1.32,1.31,1.3,213,0,1739
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,16,5,1.67,1214,3031,2167,773,2167,6413,31,NaN,0.338,396,0,0,0,0,0,0,100,137.5,0,0,1,1.81,1.65,1.33,1.32,1.31,225,0,1756
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,16,5,1.65,1213,3031,2252,774,2252,6497,32,NaN,0.347,396,0,0,0,0,0,0,100,136,0,0,1,1.82,1.66,1.34,1.33,1.32,238,0,1774
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,16,5,1.63,1213,3031,2329,775,2329,6573,33,NaN,0.354,396,0,0,0,0,0,0,100,134.5,0,0,1,1.82,1.66,1.35,1.34,1.33,251,0,1792
102,CRDA1201,RICER048,1,1,2012-10-22,144,101,16,5,1.61,1212,3031,2412,777,2412,6656,34,NaN,0.362,396,0,0,0,0,0,0,100,133,0,0,1,1.81,1.67,1.35,1.34,1.33,265,0,1810
103,CRDA1201,RICER048,1,1,2012-10-23,145,102,16,5,1.59,1212,3031,2494,778,2494,6738,36,NaN,0.37,396,0,0,0,0,0,0,100,131.4,0,0,1,1.8,1.67,1.36,1.35,1.34,279,0,1827
104,CRDA1201,RICER048,1,1,2012-10-24,146,103,16,5,1.57,1211,3031,2570,779,2570,6813,37,NaN,0.377,396,0,0,0,0,0,0,100,129.8,0,0,1,1.8,1.68,1.37,1.36,1.35,294,0,1844
105,CRDA1201,RICER048,1,1,2012-10-25,147,104,16,5,1.55,1211,3031,2638,778,2638,6880,38,NaN,0.383,396,0,0,0,0,0,0,100,128.1,0,0,1,1.79,1.68,1.37,1.36,1.35,310,0,1862
106,CRDA1201,RICER048,1,1,2012-10-26,148,105,16,5,1.53,1195,3031,2698,778,2698,6924,38,NaN,0.39,396,0,0,0,0,0,0,100,128,0,0,1,1.78,1.69,1.38,1.37,1.36,326,0,1880
107,CRDA1201,RICER048,1,1,2012-10-27,149,106,16,6,1.53,1195,3031,2698,778,2698,6924,38,NaN,0.39,396,0,0.175,0,0,0,0,100,128,0,0,1,1.77,1.69,1.38,1.37,1.36,326,0,1898
108,CRDA1201,RICER048,1,1,2012-10-28,150,107,16,20,1.53,1195,3031,2698,778,2698,6924,38,NaN,0.39,396,0,0.002,0,0,0,0,100,128,0,0,1,1.76,1.69,1.39,1.38,1.37,326,0,1898
109,CRDA1201,RICER048,1,1,2012-10-29,151,108,16,20,1.53,1195,3031,2698,778,2698,6924,38,NaN,0.39,396,0.293,0.529,0,0,0,0,100,128,0,0,1,1.75,1.69,1.39,1.38,1.37,326,0,1915
