Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
11,CRDA1201,RICER048,1,1,2012-07-23,53,10,3,1,0.02,10,1,0,4,0,10,0,0,0,60,0,0,0,0,0,0,0,201.2,0,0,0.24,0.76,0.5,0,0,0,0,0,206
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.02,12,1,0,5,0,12,0,0,0,60,0,0,0,0,0,0,0,198.3,0,0,0.28,0.76,0.5,0.01,0,0,0,0,224
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,4,1,0.03,13,1,0,6,0,14,0,0,0,60,0,0,0,0,0,0,0,218.7,0,0,0.31,0.76,0.5,0.01,0,0,0,0,242
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.03,15,1,0,6,0,16,0,0,0,60,0,0,0,0,0,0,0,214.6,0,0,0.34,0.75,0.5,0.01,0,0,0,0,260
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,1,0.04,17,1,0,8,0,17,0,0,0,136,0,0,0,0,0,0,0,211.1,0,0,0.37,0.75,0.5,0.01,0,0,0,0,278
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,5,1,0.04,19,1,0,9,0,20,0,0,0,136,0,0,0,0,0,0,0,207.4,0,0,0.41,0.75,0.5,0.02,0,0,0,0,296
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.04,22,1,0,10,0,22,0,0,0,136,0,0,0,0,0,0,0,204.6,0,0,0.44,0.75,0.5,0.02,0.01,0,0,0,315
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.05,25,1,0,12,0,25,0,0,0,172,0,0,0,0,0,0,0,201.7,0,0,0.47,0.75,0.5,0.02,0.01,0,0,0,333
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,5,1,0.06,28,1,0,13,0,28,0,0,0,181,0,0,0,0,0,0,0,199.6,0,0,0.51,0.75,0.51,0.03,0.01,0,0,0,352
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,1,0.06,31,1,0,15,0,31,0,0,0,191,0,0,0,0,0,0,0,197.7,0,0,0.54,0.75,0.51,0.03,0.02,0,0,0,371
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.07,35,1,0,17,0,35,0,0,0,201,0,0,0,0,0,0,0,196,0,0,0.57,0.75,0.51,0.03,0.02,0.01,0,0,390
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,6,1,0.07,38,1,0,19,0,39,0,0,0,209,0,0,0,0,0,0,0,194.7,0,0,0.61,0.75,0.51,0.04,0.02,0.01,0,0,408
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,7,1,0.08,43,1,0,22,0,43,0,0,0,220,0,0,0,0,0,0,0,193.3,0,0,0.64,0.75,0.51,0.04,0.03,0.01,0,0,426
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,1,0.09,47,1,0,24,0,48,0,0,0,231,0,0,0,0,0,0,0,192.2,0,0,0.67,0.75,0.51,0.05,0.03,0.02,0,0,444
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.1,53,1,0,27,0,54,0,0,0,244,0,0,0,0,0,0,0,191.1,0,0,0.71,0.75,0.51,0.05,0.04,0.02,0,0,462
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.11,59,1,0,31,0,60,0,0,0,259,0,0,0,0,0,0,0,188.2,0,0,0.74,0.75,0.52,0.05,0.04,0.03,0,0,481
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,8,1,0.12,64,1,0,34,0,65,0,0,0,271,0,0,0,0,0,0,0,187.6,0,0,0.77,0.76,0.52,0.06,0.05,0.03,0,0,499
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,1,0.13,72,1,0,38,0,73,0,0,0,290,0,0,0,0,0,0,0,185.4,0,0,0.81,0.76,0.52,0.07,0.05,0.04,0,0,517
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,1,0.15,80,1,0,42,0,81,0,0,0,311,0,0,0,0,0,0,0,183.5,0,0,0.84,0.76,0.53,0.07,0.06,0.05,0,0,535
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.16,89,1,0,47,0,90,0,0,0,335,0,0,0,0,0,0,0,181.8,0,0,0.87,0.76,0.53,0.08,0.07,0.05,0,0,553
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,9,1,0.18,98,1,0,52,0,99,0,0,0,361,0,0,0,0,0,0,0,180.4,0,0,0.9,0.77,0.54,0.09,0.07,0.06,0,0,571
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,1,0.19,108,1,0,58,0,109,0,0,0,391,0,0,0,0,0,0,0,179.1,0,0,0.94,0.77,0.54,0.09,0.08,0.07,0,0,589
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,9,1,0.21,120,1,0,64,0,121,0,0,0,425,0,0,0,0,0,0,0,177.9,0,0,0.97,0.78,0.55,0.1,0.09,0.08,0,0,607
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,1,0.24,133,1,0,71,0,134,0,0,0,461,0,0,0,0,0,0,0,176.8,0,0,1,0.78,0.56,0.11,0.1,0.09,0,0,625
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,10,2,0.26,145,21,0,76,0,166,0,0,0,492,0,0,0,0,0,0,0,176,0,0,1,0.79,0.57,0.12,0.11,0.1,0,0,643
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,2,0.28,157,31,0,81,0,189,0,0,0,522,0,0,0,0,0,0,0,175.2,0,0,1,0.8,0.57,0.13,0.12,0.11,0,0,660
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,10,2,0.31,176,46,0,88,0,222,0,0,0,566,0,0,0,0,0,0,0,174.3,0,0,1,0.8,0.58,0.14,0.13,0.11,0,0,678
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,2,0.33,193,60,0,95,0,253,0,0,0,612,0,0,0,0,0,0,0,173.7,0,0,1,0.81,0.59,0.15,0.14,0.13,0,0,696
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,10,2,0.37,215,79,0,104,0,293,0,0,0,662,0,0,0,0,0,0,0,172.9,0,0,1,0.82,0.59,0.16,0.15,0.14,0,0,714
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,11,2,0.41,238,98,0,114,0,336,0,0,0,716,0,0,0,0,0,0,0,172.3,0,0,1,0.83,0.61,0.17,0.16,0.15,0,0,732
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,11,2,0.45,260,116,0,123,0,377,0,0,0,771,0,0,0,0,0,0,0,171.8,0,0,1,0.84,0.62,0.19,0.18,0.16,0,0,749
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,11,2,0.49,287,138,0,134,0,425,0,0,0,827,0,0,0,0,0,0,0,171.4,0,0,1,0.85,0.63,0.2,0.19,0.18,0,0,766
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,2,0.54,315,162,0,145,0,477,0,0,0,886,0,0,0,0,0,0,0,170.9,0,0,1,0.86,0.64,0.22,0.21,0.2,0,0,783
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,11,2,0.59,346,187,0,158,0,533,0,0,0,951,0,0,0,0,0,0,0,170.6,0,0,1,0.88,0.66,0.24,0.23,0.21,0,0,801
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,12,3,0.61,359,210,0,163,0,569,0,0,0,986,0,0,0,0,0,0,0,170.7,0,0,1,0.89,0.68,0.26,0.25,0.23,0,0,819
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,3,0.66,387,247,0,173,0,634,0,0,0,1054,0,0,0,0,0,0,0,171.3,0,0,1,0.9,0.68,0.26,0.25,0.24,0,0,836
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,3,0.72,419,290,0,184,0,709,0,0,0,1126,0,0,0,0,0,0,0,171.9,0,0,1,0.91,0.7,0.28,0.27,0.26,0,0,854
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,3,0.78,454,334,0,196,0,788,0,0,0,1202,0,0,0,0,0,0,0,172.4,0,0,1,0.92,0.71,0.3,0.29,0.27,0,0,872
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,3,0.82,473,363,0,203,0,836,0,0,0,1245,0,0,0,0,0,0,0,172.6,0,0,1,0.94,0.73,0.32,0.31,0.29,0,0,890
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,13,3,0.88,507,409,0,215,0,916,0,0,0,1245,0,0,0,0,0,0,0,173,0,0,1,0.95,0.74,0.33,0.32,0.3,0,0,907
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,13,3,0.94,541,455,0,227,0,996,0,0,0,1245,0,0,0,0,0,0,0,173.4,0,0,1,0.96,0.75,0.35,0.34,0.32,0,0,924
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,13,3,0.97,559,485,0,233,0,1043,0,0,0,1245,0,0,0,0,0,0,0,173.4,0,0,1,0.98,0.77,0.37,0.35,0.34,0,0,942
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,13,3,1.03,592,532,0,244,0,1123,0,0,0,1244,0,0,0,0,0,0,0,173.7,0,0,1,0.99,0.78,0.38,0.36,0.35,0,0,959
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,13,3,1.1,631,589,0,259,0,1220,0,0,0,1244,0,0,0,0,0,0,0,174,0,0,1,1,0.8,0.39,0.38,0.37,0,0,976
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,13,3,1.15,660,633,0,269,0,1293,0,0,0,1244,0,0,0,0,0,0,0,174.1,0,0,1,1.02,0.82,0.42,0.41,0.39,0,0,994
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,14,3,1.21,697,691,0,283,0,1388,0,0,0,1244,0,0,0,0,0,0,0,174.2,0,0,1,1.04,0.83,0.43,0.42,0.41,0,0,1012
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,14,3,1.29,739,759,0,300,0,1498,0,0,0,1243,0,0,0,0,0,0,0,174.4,0,0,1,1.05,0.85,0.46,0.45,0.43,0,0,1029
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,14,3,1.33,763,802,0,309,0,1565,0,0,0,1243,0,0,0,0,0,0,0,174.3,0,0,1,1.08,0.88,0.48,0.47,0.46,1,0,1046
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,14,3,1.39,800,868,0,324,0,1668,0,0,0,1242,0,0,0,0,0,0,0,174.4,0,0,1,1.09,0.89,0.5,0.49,0.48,1,0,1063
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,14,3,1.46,840,944,0,341,0,1783,0,0,0,1242,0,0,0,0,0,0,0,174.4,0,0,1,1.11,0.91,0.52,0.51,0.5,1,0,1080
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.53,879,1023,0,358,0,1901,0,0,0,1241,0,0,0,0,0,0,0,174.3,0,0,1,1.13,0.94,0.55,0.54,0.53,1,0,1098
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,14,3,1.6,916,1104,0,376,0,2020,0,0,0,1240,0,0,0,0,0,0,0,174.2,0,0,1,1.16,0.96,0.58,0.57,0.55,2,0,1116
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,15,3,1.66,952,1185,0,393,0,2138,0,0,0,1239,0,0,0,0,0,0,0,174.1,0,0,1,1.18,0.99,0.6,0.59,0.58,2,0,1134
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,15,3,1.71,985,1259,0,407,0,2244,0,0,0,1238,0,0,0,0,0,0,0,173.9,0,0,1,1.21,1.01,0.63,0.62,0.61,3,0,1151
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,15,3,1.77,1021,1340,0,424,0,2361,0,0,0,1237,0,0,0,0,0,0,0,173.7,0,0,1,1.23,1.04,0.66,0.65,0.63,3,0,1168
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,15,3,1.81,1046,1398,0,434,0,2445,0,0,0,1236,0,0,0,0,0,0,0,173.3,0,0,1,1.25,1.06,0.68,0.67,0.66,4,0,1185
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,15,3,1.84,1066,1508,0,453,0,2574,0,0,0,1234,0,0,0,0,0,0,0,172.9,0,0,1,1.27,1.08,0.7,0.69,0.68,5,0,1202
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,15,3,1.87,1082,1590,0,466,0,2672,0,0,0,1233,0,0,0,0,0,0,0,172.4,0,0,1,1.3,1.1,0.73,0.72,0.71,6,0,1219
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,16,3,1.89,1101,1695,0,483,0,2797,0,0,0,1231,0,0,0,0,0,0,0,171.9,0,0,1,1.32,1.12,0.75,0.74,0.73,8,0,1236
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,16,3,1.92,1122,1809,0,502,0,2931,0,0,0,1230,0,0,0,0,0,0,0,171.4,0,0,1,1.34,1.15,0.78,0.77,0.76,9,0,1254
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,16,3,1.93,1133,1862,0,508,0,2994,0,0,0,1228,0,0,0,0,0,0,0,170.7,0,0,1,1.37,1.18,0.81,0.8,0.79,11,0,1272
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,16,3,1.96,1151,1964,0,524,0,3115,0,0,0,1226,0,0,0,0,0,0,0,170.1,0,0,1,1.38,1.19,0.82,0.81,0.8,13,0,1290
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,16,3,1.98,1171,2074,0,542,0,3245,0,0,0,1224,0,0,0,0,0,0,0,169.4,0,0,1,1.4,1.22,0.85,0.84,0.83,15,0,1307
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,16,4,1.97,1171,2191,0,557,0,3362,0,0,0,1047,0,0,0,0,0,0,0,168.6,0,0,1,1.43,1.24,0.88,0.87,0.86,17,0,1325
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,16,4,1.96,1171,2320,0,574,0,3490,0,0,0,1033,0,0,0,0,0,0,0,167.8,0,0,1,1.45,1.27,0.91,0.9,0.88,20,0,1343
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,16,4,1.95,1170,2452,0,592,0,3623,0,0,0,1019,0,0,0,0,0,0,0,167,0,0,1,1.48,1.29,0.93,0.92,0.91,23,0,1360
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,16,4,1.94,1170,2568,0,606,0,3738,0,0,0,1003,0,0,0,0,0,0,0,166.2,0,0,1,1.5,1.32,0.96,0.95,0.94,26,0,1378
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,16,4,1.93,1170,2690,0,622,0,3860,0,0,0,987,0,0,0,0,0,0,0,165.3,0,0,1,1.53,1.34,0.99,0.98,0.97,29,0,1396
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,16,4,1.92,1170,2815,0,638,0,3985,0,0,0,971,0,0,0,0,0,0,0,164.5,0,0,1,1.55,1.37,1.01,1.01,0.99,33,0,1414
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,16,5,1.91,1169,2815,120,645,120,4105,2,NaN,0.029,394,0,0,0,0,0,0,100,163.6,0,0,1,1.57,1.39,1.04,1.03,1.02,37,0,1431
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,16,5,1.9,1169,2815,240,651,240,4224,5,NaN,0.057,394,0,0,0,0,0,0,100,162.8,0,0,1,1.59,1.41,1.06,1.05,1.04,41,0,1448
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,16,5,1.89,1169,2815,362,658,362,4346,7,NaN,0.083,394,0,0,0,0,0,0,100,161.9,0,0,1,1.6,1.42,1.07,1.06,1.05,45,0,1465
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,16,5,1.88,1169,2815,483,665,483,4467,10,NaN,0.108,394,0,0,0,0,0,0,100,161,0,0,1,1.61,1.43,1.08,1.08,1.06,50,0,1482
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,16,5,1.87,1168,2815,614,673,614,4598,12,NaN,0.134,394,0,0,0,0,0,0,100,160.1,0,0,1,1.62,1.44,1.1,1.09,1.08,55,0,1499
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,16,5,1.86,1168,2815,734,680,734,4717,15,NaN,0.156,394,0,0,0,0,0,0,100,159.2,0,0,1,1.63,1.46,1.11,1.11,1.1,60,0,1517
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,16,5,1.85,1168,2815,832,684,832,4815,17,NaN,0.173,394,0,0,0,0,0,0,100,158.2,0,0,1,1.65,1.47,1.13,1.12,1.11,66,0,1534
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,16,5,1.84,1167,2815,958,691,958,4941,19,NaN,0.194,394,0,0,0,0,0,0,100,157.3,0,0,1,1.65,1.48,1.14,1.13,1.12,72,0,1551
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,16,5,1.82,1167,2815,1078,697,1078,5060,21,NaN,0.213,394,0,0,0,0,0,0,100,156.3,0,0,1,1.67,1.49,1.15,1.14,1.13,78,0,1569
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,16,5,1.81,1167,2815,1190,703,1190,5173,24,NaN,0.23,394,0,0,0,0,0,0,100,155.2,0,0,1,1.68,1.5,1.17,1.16,1.15,84,0,1587
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,16,5,1.8,1166,2815,1302,708,1302,5284,26,NaN,0.246,394,0,0,0,0,0,0,100,154.2,0,0,1,1.69,1.51,1.18,1.17,1.16,91,0,1605
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,16,5,1.79,1166,2815,1402,712,1402,5384,28,NaN,0.26,394,0,0,0,0,0,0,100,153.1,0,0,1,1.7,1.53,1.19,1.18,1.17,98,0,1622
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,16,5,1.77,1166,2815,1509,717,1509,5490,30,NaN,0.275,394,0,0,0,0,0,0,100,152,0,0,1,1.7,1.53,1.2,1.19,1.18,106,0,1640
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,16,5,1.76,1165,2815,1608,721,1608,5589,32,NaN,0.288,394,0,0,0,0,0,0,100,150.8,0,0,1,1.71,1.54,1.21,1.2,1.19,113,0,1657
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,16,5,1.74,1165,2815,1714,725,1714,5694,34,NaN,0.301,394,0,0,0,0,0,0,100,149.6,0,0,1,1.72,1.55,1.22,1.21,1.2,122,0,1675
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,16,5,1.73,1165,2815,1812,729,1812,5792,36,NaN,0.313,394,0,0,0,0,0,0,100,148.4,0,0,1,1.73,1.56,1.23,1.23,1.22,130,0,1693
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,16,5,1.71,1164,2815,1912,733,1912,5891,38,NaN,0.324,394,0,0,0,0,0,0,100,147.1,0,0,1,1.74,1.57,1.24,1.24,1.23,139,0,1711
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,16,5,1.7,1164,2815,2007,736,2007,5986,40,NaN,0.335,394,0,0,0,0,0,0,100,145.8,0,0,1,1.74,1.58,1.25,1.25,1.24,148,0,1728
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,16,5,1.68,1164,2815,2100,739,2100,6079,42,NaN,0.345,394,0,0,0,0,0,0,100,144.5,0,0,1,1.75,1.59,1.26,1.25,1.24,158,0,1745
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,16,5,1.66,1163,2815,2196,742,2196,6175,44,NaN,0.356,394,0,0,0,0,0,0,100,143.1,0,0,1,1.76,1.59,1.27,1.26,1.25,168,0,1762
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,16,5,1.65,1163,2815,2285,745,2285,6263,45,NaN,0.365,394,0,0,0,0,0,0,100,141.7,0,0,1,1.76,1.6,1.28,1.27,1.26,179,0,1780
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,16,5,1.63,1162,2815,2364,746,2364,6341,47,NaN,0.373,394,0,0,0,0,0,0,100,140.2,0,0,1,1.77,1.61,1.29,1.28,1.27,190,0,1798
102,CRDA1201,RICER048,1,1,2012-10-22,144,101,16,5,1.61,1162,2815,2442,747,2442,6419,49,NaN,0.38,394,0,0,0,0,0,0,100,138.7,0,0,1,1.76,1.61,1.3,1.29,1.28,201,0,1816
103,CRDA1201,RICER048,1,1,2012-10-23,145,102,16,5,1.59,1161,2815,2521,749,2521,6498,50,NaN,0.388,394,0,0,0,0,0,0,100,137.2,0,0,1,1.76,1.62,1.3,1.29,1.29,213,0,1833
104,CRDA1201,RICER048,1,1,2012-10-24,146,103,16,5,1.57,1161,2815,2599,750,2599,6575,52,NaN,0.395,394,0,0,0,0,0,0,100,135.6,0,0,1,1.75,1.62,1.31,1.3,1.29,225,0,1850
105,CRDA1201,RICER048,1,1,2012-10-25,147,104,16,5,1.55,1160,2815,2667,750,2667,6643,53,NaN,0.402,394,0,0,0,0,0,0,100,133.9,0,0,1,1.74,1.63,1.32,1.31,1.3,238,0,1868
106,CRDA1201,RICER048,1,1,2012-10-26,148,105,16,5,1.53,1160,2815,2738,750,2738,6713,55,NaN,0.408,394,0,0,0,0,0,0,100,132.3,0,0,1,1.73,1.63,1.32,1.31,1.31,252,0,1886
107,CRDA1201,RICER048,1,1,2012-10-27,149,106,16,5,1.51,1146,2815,2806,751,2806,6767,56,NaN,0.415,394,0,0.327,0,0,0,0,100,132.1,0,0,1,1.72,1.64,1.33,1.32,1.31,266,0,1904
108,CRDA1201,RICER048,1,1,2012-10-28,150,107,16,6,1.51,1146,2815,2806,751,2806,6767,56,NaN,0.415,394,0,0.293,0,0,0,0,100,132.1,0,0,1,1.71,1.64,1.33,1.33,1.32,266,0,1922
109,CRDA1201,RICER048,1,1,2012-10-29,151,108,16,20,1.51,1146,2815,2806,751,2806,6767,56,NaN,0.415,394,0.416,0.611,0,0,0,0,100,132.1,0,0,1,1.7,1.64,1.34,1.33,1.32,266,0,1922
110,CRDA1201,RICER048,1,1,2012-10-30,152,109,16,20,1.51,1146,2815,2806,751,2806,6767,56,NaN,0.415,394,0.573,0.716,0,0,0,0,100,132.1,0,0,1,1.69,1.64,1.35,1.34,1.33,266,0,1940
