Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
11,CRDA1201,RICER048,1,1,2012-07-23,53,10,3,1,0.02,11,1,0,4,0,11,0,0,0,60,0,0,0,0,0,0,0,199.6,0,0,0.24,0.72,0.5,0,0,0,0,0,199
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.03,13,1,0,6,0,13,0,0,0,60,0,0,0,0,0,0,0,196.8,0,0,0.27,0.72,0.5,0.01,0,0,0,0,217
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,4,1,0.03,15,1,0,7,0,16,0,0,0,60,0,0,0,0,0,0,0,194.6,0,0,0.3,0.72,0.51,0.01,0,0,0,0,236
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.03,17,1,0,9,0,18,0,0,0,60,0,0,0,0,0,0,0,192.8,0,0,0.34,0.72,0.51,0.02,0,0,0,0,255
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,1,0.04,20,1,0,10,0,21,0,0,0,60,0,0,0,0,0,0,0,206.5,0,0,0.37,0.72,0.51,0.02,0,0,0,0,274
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,5,1,0.05,23,1,0,12,0,23,0,0,0,60,0,0,0,0,0,0,0,203.4,0,0,0.41,0.72,0.51,0.03,0.01,0,0,0,293
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.05,25,1,0,13,0,26,0,0,0,60,0,0,0,0,0,0,0,201.2,0,0,0.44,0.72,0.51,0.03,0.01,0,0,0,311
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.06,29,1,0,15,0,30,0,0,0,147,0,0,0,0,0,0,0,198.8,0,0,0.47,0.72,0.51,0.03,0.01,0,0,0,329
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,6,1,0.06,33,1,0,17,0,33,0,0,0,154,0,0,0,0,0,0,0,196.8,0,0,0.5,0.72,0.52,0.04,0.02,0,0,0,347
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,1,0.07,37,1,0,19,0,38,0,0,0,159,0,0,0,0,0,0,0,193.2,0,0,0.54,0.73,0.52,0.04,0.02,0,0,0,365
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.08,42,1,0,22,0,42,0,0,0,164,0,0,0,0,0,0,0,192,0,0,0.57,0.73,0.52,0.04,0.03,0.01,0,0,383
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,6,1,0.09,46,1,0,24,0,47,0,0,0,170,0,0,0,0,0,0,0,191,0,0,0.6,0.73,0.52,0.05,0.03,0.01,0,0,401
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,7,1,0.1,52,1,0,27,0,52,0,0,0,175,0,0,0,0,0,0,0,188.4,0,0,0.63,0.73,0.52,0.05,0.04,0.02,0,0,419
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,1,0.11,57,1,0,30,0,58,0,0,0,180,0,0,0,0,0,0,0,187.8,0,0,0.67,0.73,0.53,0.06,0.04,0.02,0,0,437
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.12,64,1,0,34,0,64,0,0,0,187,0,0,0,0,0,0,0,185.7,0,0,0.7,0.73,0.53,0.06,0.05,0.03,0,0,455
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.13,71,1,0,38,0,72,0,0,0,195,0,0,0,0,0,0,0,183.6,0,0,0.73,0.73,0.53,0.07,0.05,0.03,0,0,473
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,8,1,0.14,78,1,0,42,0,78,0,0,0,203,0,0,0,0,0,0,0,182.2,0,0,0.76,0.74,0.54,0.08,0.06,0.04,0,0,491
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,1,0.16,86,1,0,46,0,86,0,0,0,214,0,0,0,0,0,0,0,180.7,0,0,0.8,0.74,0.54,0.08,0.07,0.05,0,0,509
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,1,0.17,94,1,0,50,0,94,0,0,0,224,0,0,0,0,0,0,0,179.5,0,0,0.83,0.75,0.55,0.09,0.07,0.05,0,0,527
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.18,102,1,0,55,0,103,0,0,0,236,0,0,0,0,0,0,0,178.5,0,0,0.86,0.75,0.55,0.1,0.08,0.06,0,0,545
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,9,1,0.2,113,1,0,61,0,113,0,0,0,254,0,0,0,0,0,0,0,177.4,0,0,0.89,0.75,0.56,0.1,0.09,0.07,0,0,563
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,1,0.22,123,1,0,66,0,124,0,0,0,272,0,0,0,0,0,0,0,176.5,0,0,0.93,0.76,0.56,0.11,0.1,0.08,0,0,580
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,9,1,0.24,134,1,0,72,0,134,0,0,0,289,0,0,0,0,0,0,0,175.7,0,0,0.96,0.76,0.57,0.12,0.1,0.09,0,0,597
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,1,0.26,147,1,0,79,0,147,0,0,0,313,0,0,0,0,0,0,0,174.9,0,0,0.99,0.77,0.58,0.13,0.11,0.1,0,0,615
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,10,1,0.28,160,1,0,86,0,161,0,0,0,337,0,0,0,0,0,0,0,174.2,0,0,1,0.78,0.58,0.14,0.12,0.11,0,0,632
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,1,0.3,173,1,0,93,0,173,0,0,0,359,0,0,0,0,0,0,0,173.7,0,0,1,0.78,0.59,0.15,0.14,0.12,0,0,650
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,10,1,0.32,186,1,0,100,0,187,0,0,0,382,0,0,0,0,0,0,0,173.2,0,0,1,0.79,0.6,0.16,0.15,0.13,0,0,666
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,1,0.36,206,1,0,111,0,207,0,0,0,416,0,0,0,0,0,0,0,172.5,0,0,1,0.8,0.61,0.17,0.16,0.14,0,0,684
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,11,2,0.39,229,36,0,120,0,265,0,0,0,453,0,0,0,0,0,0,0,172,0,0,1,0.81,0.62,0.19,0.17,0.16,0,0,702
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,11,2,0.42,244,49,0,126,0,294,0,0,0,477,0,0,0,0,0,0,0,171.6,0,0,1,0.82,0.64,0.2,0.19,0.17,0,0,719
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,11,2,0.45,265,66,0,134,0,331,0,0,0,513,0,0,0,0,0,0,0,171.2,0,0,1,0.83,0.64,0.21,0.2,0.18,0,0,736
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,11,2,0.49,289,87,0,144,0,376,0,0,0,555,0,0,0,0,0,0,0,170.8,0,0,1,0.84,0.65,0.23,0.21,0.19,0,0,753
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,2,0.54,319,111,0,156,0,430,0,0,0,601,0,0,0,0,0,0,0,170.5,0,0,1,0.85,0.67,0.24,0.23,0.21,0,0,770
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,12,2,0.58,341,129,0,164,0,470,0,0,0,634,0,0,0,0,0,0,0,170.2,0,0,1,0.87,0.68,0.26,0.24,0.23,0,0,787
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,12,2,0.63,372,155,0,177,0,527,0,0,0,686,0,0,0,0,0,0,0,169.9,0,0,1,0.88,0.69,0.27,0.26,0.24,0,0,805
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,2,0.69,406,183,0,191,0,589,0,0,0,741,0,0,0,0,0,0,0,169.6,0,0,1,0.89,0.71,0.29,0.28,0.26,0,0,823
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,2,0.75,443,213,0,205,0,655,0,0,0,798,0,0,0,0,0,0,0,169.4,0,0,1,0.91,0.73,0.31,0.3,0.28,0,0,841
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,2,0.82,486,248,0,223,0,734,0,0,0,857,0,0,0,0,0,0,0,169.2,0,0,1,0.93,0.75,0.34,0.32,0.3,0,0,859
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,2,0.87,516,274,0,235,0,790,0,0,0,902,0,0,0,0,0,0,0,169,0,0,1,0.96,0.78,0.36,0.35,0.33,0,0,876
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,13,2,0.94,555,305,0,250,0,860,0,0,0,966,0,0,0,0,0,0,0,168.8,0,0,1,0.97,0.79,0.38,0.37,0.35,0,0,893
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,13,3,1,592,352,0,262,0,944,0,0,0,1033,0,0,0,0,0,0,0,169.5,0,0,1,0.99,0.81,0.41,0.39,0.37,0,0,910
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,13,3,1.07,627,396,0,273,0,1023,0,0,0,1098,0,0,0,0,0,0,0,170,0,0,1,1.01,0.83,0.43,0.41,0.39,0,0,928
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,13,3,1.14,668,447,0,287,0,1115,0,0,0,1170,0,0,0,0,0,0,0,170.6,0,0,1,1.02,0.85,0.44,0.43,0.41,0,0,945
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,13,3,1.23,716,505,0,303,0,1222,0,0,0,1244,0,0,0,0,0,0,0,171.3,0,0,1,1.04,0.87,0.46,0.45,0.43,0,0,962
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,14,3,1.31,761,561,0,317,0,1322,0,0,0,1320,0,0,0,0,0,0,0,171.7,0,0,1,1.06,0.89,0.49,0.47,0.46,0,0,979
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,14,3,1.38,804,616,0,332,0,1421,0,0,0,1320,0,0,0,0,0,0,0,172.1,0,0,1,1.09,0.91,0.51,0.5,0.48,0,0,997
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,14,3,1.46,849,674,0,346,0,1523,0,0,0,1320,0,0,0,0,0,0,0,172.5,0,0,1,1.11,0.93,0.54,0.52,0.51,0,0,1014
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,14,3,1.55,895,735,0,362,0,1630,0,0,0,1320,0,0,0,0,0,0,0,172.8,0,0,1,1.13,0.95,0.56,0.54,0.53,0,0,1031
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,14,3,1.64,947,805,0,380,0,1752,0,0,0,1319,0,0,0,0,0,0,0,173.2,0,0,1,1.15,0.98,0.58,0.57,0.55,0,0,1048
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,14,3,1.74,1001,878,0,398,0,1879,0,0,0,1319,0,0,0,0,0,0,0,173.5,0,0,1,1.17,1,0.61,0.6,0.58,0,0,1065
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.81,1044,941,0,413,0,1985,0,0,0,1319,0,0,0,0,0,0,0,173.6,0,0,1,1.2,1.03,0.64,0.63,0.61,0,0,1082
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,15,3,1.9,1092,1013,0,430,0,2105,0,0,0,1318,0,0,0,0,0,0,0,173.8,0,0,1,1.22,1.05,0.67,0.65,0.64,0,0,1099
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,15,3,1.98,1137,1085,0,446,0,2223,0,0,0,1318,0,0,0,0,0,0,0,173.9,0,0,1,1.25,1.08,0.69,0.68,0.66,1,0,1117
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,15,3,2.06,1182,1160,0,463,0,2342,0,0,0,1317,0,0,0,0,0,0,0,173.9,0,0,1,1.27,1.1,0.72,0.71,0.69,1,0,1134
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,15,3,2.13,1222,1232,0,478,0,2454,0,0,0,1316,0,0,0,0,0,0,0,173.9,0,0,1,1.29,1.13,0.75,0.73,0.72,1,0,1151
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,15,3,2.17,1248,1282,0,487,0,2530,0,0,0,1316,0,0,0,0,0,0,0,173.8,0,0,1,1.32,1.15,0.77,0.76,0.74,2,0,1168
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,15,3,2.24,1292,1370,0,505,0,2662,0,0,0,1315,0,0,0,0,0,0,0,173.8,0,0,1,1.33,1.17,0.79,0.77,0.76,2,0,1185
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,16,3,2.3,1325,1441,0,518,0,2766,0,0,0,1314,0,0,0,0,0,0,0,173.6,0,0,1,1.36,1.19,0.82,0.8,0.79,3,0,1202
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,16,3,2.36,1364,1527,0,535,0,2891,0,0,0,1312,0,0,0,0,0,0,0,173.4,0,0,1,1.38,1.22,0.84,0.83,0.81,3,0,1219
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,16,3,2.43,1405,1621,0,554,0,3026,0,0,0,1311,0,0,0,0,0,0,0,173.3,0,0,1,1.4,1.24,0.87,0.86,0.84,4,0,1236
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,16,3,2.49,1437,1692,0,566,0,3129,0,0,0,1309,0,0,0,0,0,0,0,173,0,0,1,1.43,1.27,0.9,0.89,0.87,5,0,1254
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,16,3,2.55,1477,1784,0,584,0,3261,0,0,0,1308,0,0,0,0,0,0,0,172.7,0,0,1,1.45,1.29,0.92,0.91,0.89,6,0,1271
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,16,3,2.58,1497,1895,0,601,0,3393,0,0,0,1306,0,0,0,0,0,0,0,172.3,0,0,1,1.48,1.32,0.95,0.94,0.92,8,0,1288
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,16,3,2.61,1517,2007,0,618,0,3524,0,0,0,1304,0,0,0,0,0,0,0,171.8,0,0,1,1.5,1.35,0.98,0.97,0.95,9,0,1305
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,17,3,2.63,1536,2112,0,634,0,3648,0,0,0,1302,0,0,0,0,0,0,0,171.3,0,0,1,1.53,1.37,1.01,1,0.98,11,0,1323
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,17,3,2.66,1558,2235,0,653,0,3793,0,0,0,1300,0,0,0,0,0,0,0,170.8,0,0,1,1.55,1.4,1.04,1.02,1.01,13,0,1341
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,17,3,2.69,1580,2361,0,673,0,3941,0,0,0,1297,0,0,0,0,0,0,0,170.2,0,0,1,1.58,1.43,1.07,1.06,1.04,15,0,1359
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,17,3,2.72,1601,2483,0,691,0,4084,0,0,0,1294,0,0,0,0,0,0,0,169.6,0,0,1,1.61,1.46,1.1,1.09,1.07,18,0,1377
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,17,3,2.74,1623,2605,0,710,0,4228,0,0,0,1292,0,0,0,0,0,0,0,168.9,0,0,1,1.64,1.49,1.13,1.12,1.11,21,0,1395
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,17,4,2.7,1622,2748,0,728,0,4370,0,0,0,1044,0,0,0,0,0,0,0,166.4,0,0,1,1.67,1.52,1.16,1.15,1.14,25,0,1412
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,17,4,2.66,1621,2898,0,747,0,4519,0,0,0,1027,0,0,0,0,0,0,0,163.8,0,0,1,1.7,1.55,1.2,1.18,1.17,30,0,1429
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,17,4,2.61,1620,3017,0,761,0,4637,0,0,0,1009,0,0,0,0,0,0,0,161.3,0,0,1,1.73,1.58,1.23,1.21,1.2,36,0,1447
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,17,4,2.57,1619,3147,0,776,0,4766,0,0,0,990,0,0,0,0,0,0,0,158.8,0,0,1,1.75,1.6,1.25,1.24,1.23,44,0,1465
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,17,4,2.53,1617,3286,0,793,0,4903,0,0,0,970,0,0,0,0,0,0,0,156.2,0,0,1,1.78,1.63,1.28,1.27,1.25,52,0,1482
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,17,4,2.48,1616,3420,0,808,0,5037,0,0,0,950,0,0,0,0,0,0,0,153.7,0,0,1,1.8,1.65,1.31,1.3,1.28,61,0,1500
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,17,4,2.44,1615,3539,0,821,0,5154,0,0,0,928,0,0,0,0,0,0,0,151.1,0,0,1,1.83,1.68,1.34,1.32,1.31,72,0,1517
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,17,5,2.4,1614,3539,119,826,119,5273,6,NaN,0.023,536,0,0,0,0,0,0,100,148.5,0,0,1,1.85,1.7,1.36,1.35,1.33,83,0,1534
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,17,5,2.36,1613,3539,258,833,258,5410,13,NaN,0.048,536,0,0,0,0,0,0,100,146,0,0,1,1.86,1.71,1.37,1.36,1.35,96,0,1552
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,17,5,2.31,1612,3539,398,841,398,5549,20,NaN,0.072,536,0,0,0,0,0,0,100,143.4,0,0,1,1.87,1.73,1.39,1.38,1.36,110,0,1570
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,17,5,2.27,1611,3539,540,848,540,5690,27,NaN,0.095,536,0,0,0,0,0,0,100,140.9,0,0,1,1.89,1.74,1.4,1.39,1.38,124,0,1588
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,17,5,2.23,1610,3539,670,854,670,5819,33,NaN,0.115,536,0,0,0,0,0,0,100,138.3,0,0,1,1.9,1.76,1.42,1.41,1.4,140,0,1606
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,17,5,2.18,1609,3539,804,860,804,5952,40,NaN,0.135,536,0,0,0,0,0,0,100,135.7,0,0,1,1.91,1.77,1.43,1.42,1.41,157,0,1623
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,17,5,2.14,1608,3539,924,865,924,6071,46,NaN,0.152,536,0,0,0,0,0,0,100,133.1,0,0,1,1.92,1.78,1.45,1.44,1.42,175,0,1640
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,17,5,2.1,1607,3539,1044,870,1044,6190,52,NaN,0.169,536,0,0,0,0,0,0,100,130.6,0,0,1,1.93,1.79,1.46,1.45,1.44,194,0,1658
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,17,5,2.05,1606,3539,1154,873,1154,6299,57,NaN,0.183,536,0,0,0,0,0,0,100,128,0,0,1,1.94,1.8,1.47,1.46,1.45,214,0,1676
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,17,5,2.01,1605,3539,1269,877,1269,6412,63,NaN,0.198,536,0,0,0,0,0,0,100,125.4,0,0,1,1.95,1.81,1.48,1.47,1.46,236,0,1694
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,17,5,1.97,1603,3539,1383,881,1383,6526,68,NaN,0.212,536,0,0,0,0,0,0,100,122.8,0,0,1,1.96,1.82,1.5,1.48,1.47,258,0,1712
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,17,5,1.95,1603,3539,1492,884,1492,6634,74,NaN,0.225,536,0,0,0,0,0,0,100,121.7,0,0,1,1.97,1.83,1.51,1.49,1.48,281,0,1729
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,17,5,1.93,1603,3539,1593,887,1593,6735,79,NaN,0.237,536,0,0,0,0,0,0,100,120.6,0,0,1,1.98,1.84,1.52,1.5,1.49,304,0,1746
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,17,5,1.91,1602,3539,1694,889,1694,6835,84,NaN,0.248,536,0,0,0,0,0,0,100,119.4,0,0,1,1.98,1.85,1.53,1.51,1.5,328,0,1764
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,17,5,1.89,1602,3539,1792,891,1792,6932,89,NaN,0.258,536,0,0,0,0,0,0,100,118.2,0,0,1,1.99,1.85,1.53,1.52,1.51,352,0,1782
102,CRDA1201,RICER048,1,1,2012-10-22,144,101,17,5,1.87,1601,3539,1878,892,1878,7018,93,NaN,0.268,536,0,0,0,0,0,0,100,116.9,0,0,1,2,1.86,1.54,1.53,1.52,376,0,1800
103,CRDA1201,RICER048,1,1,2012-10-23,145,102,17,5,1.85,1601,3539,1964,892,1964,7104,97,NaN,0.277,536,0,0,0,0,0,0,100,115.6,0,0,1,2,1.86,1.55,1.54,1.52,402,0,1817
104,CRDA1201,RICER048,1,1,2012-10-24,146,103,17,5,1.83,1600,3539,2050,893,2050,7189,101,NaN,0.285,536,0,0,0,0,0,0,100,114.3,0,0,1,2,1.87,1.55,1.54,1.53,428,0,1834
105,CRDA1201,RICER048,1,1,2012-10-25,147,104,17,5,1.8,1599,3539,2130,893,2130,7268,105,NaN,0.293,536,0,0,0,0,0,0,100,112.8,0,0,1,2.01,1.87,1.56,1.55,1.54,454,0,1852
106,CRDA1201,RICER048,1,1,2012-10-26,148,105,17,5,1.78,1599,3539,2202,892,2202,7340,109,NaN,0.3,536,0,0,0,0,0,0,100,111.4,0,0,1,2.01,1.88,1.57,1.55,1.54,481,0,1869
107,CRDA1201,RICER048,1,1,2012-10-27,149,106,17,5,1.76,1571,3539,2281,891,2281,7391,113,NaN,0.309,536,0,0,0,0,0,0,100,111.8,0,0,1,2.01,1.88,1.57,1.56,1.55,509,0,1886
108,CRDA1201,RICER048,1,1,2012-10-28,150,107,17,6,1.76,1571,3539,2281,891,2281,7391,113,NaN,0.309,536,0,0,0,0,0,0,100,111.8,0,0,1,2.01,1.88,1.57,1.56,1.55,509,0,1903
109,CRDA1201,RICER048,1,1,2012-10-29,151,108,17,20,1.76,1571,3539,2281,891,2281,7391,113,NaN,0.309,536,0,0,0,0,0,0,100,111.8,0,0,1,2,1.89,1.58,1.57,1.55,509,0,1903
110,CRDA1201,RICER048,1,1,2012-10-30,152,109,17,20,1.76,1571,3539,2281,891,2281,7391,113,NaN,0.309,536,0,0,0,0,0,0,100,111.8,0,0,1,1.99,1.89,1.58,1.57,1.56,509,0,1920
