Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.02,11,1,0,4,0,11,0,0,0,60,0,0,0,0,0,0,0,199.9,0,0,0.26,0.97,0.5,0,0,0,0,0,214
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,3,1,0.02,13,1,0,5,0,13,0,0,0,60,0,0,0,0,0,0,0,197,0,0,0.3,0.97,0.5,0.01,0,0,0,0,232
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.03,15,1,0,6,0,15,0,0,0,60,0,0,0,0,0,0,0,194.8,0,0,0.33,0.97,0.5,0.01,0,0,0,0,250
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,1,0.03,17,1,0,9,0,18,0,0,0,60,0,0,0,0,0,0,0,193,0,0,0.36,0.97,0.5,0.02,0,0,0,0,269
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,4,1,0.04,20,1,0,10,0,20,0,0,0,60,0,0,0,0,0,0,0,206.8,0,0,0.4,0.97,0.51,0.02,0.01,0,0,0,287
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.05,22,1,0,11,0,23,0,0,0,60,0,0,0,0,0,0,0,203.7,0,0,0.43,0.97,0.51,0.02,0.01,0,0,0,305
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.05,25,1,0,13,0,26,0,0,0,147,0,0,0,0,0,0,0,201.4,0,0,0.46,0.96,0.51,0.03,0.01,0,0,0,323
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,5,1,0.06,28,1,0,14,0,29,0,0,0,155,0,0,0,0,0,0,0,199.2,0,0,0.49,0.96,0.51,0.03,0.02,0,0,0,341
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,1,0.06,32,1,0,16,0,32,0,0,0,162,0,0,0,0,0,0,0,197.3,0,0,0.53,0.96,0.51,0.03,0.02,0,0,0,359
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.07,35,1,0,18,0,35,0,0,0,166,0,0,0,0,0,0,0,196,0,0,0.56,0.96,0.51,0.04,0.02,0.01,0,0,376
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,6,1,0.07,38,1,0,20,0,39,0,0,0,171,0,0,0,0,0,0,0,194.7,0,0,0.59,0.96,0.51,0.04,0.03,0.01,0,0,394
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,6,1,0.08,41,1,0,22,0,42,0,0,0,171,0,0,0,0,0,0,0,193.7,0,0,0.62,0.96,0.51,0.04,0.03,0.01,0,0,411
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,1,0.09,46,1,0,24,0,46,0,0,0,182,0,0,0,0,0,0,0,192.5,0,0,0.65,0.96,0.51,0.05,0.03,0.02,0,0,429
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.1,51,1,0,27,0,51,0,0,0,188,0,0,0,0,0,0,0,191.5,0,0,0.68,0.96,0.52,0.05,0.04,0.02,0,0,447
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.11,57,1,0,30,0,57,0,0,0,196,0,0,0,0,0,0,0,188.9,0,0,0.72,0.96,0.52,0.06,0.04,0.03,0,0,465
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,7,1,0.12,62,1,0,33,0,62,0,0,0,203,0,0,0,0,0,0,0,188.3,0,0,0.75,0.96,0.52,0.06,0.05,0.03,0,0,483
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,1,0.13,68,1,0,36,0,68,0,0,0,211,0,0,0,0,0,0,0,187.8,0,0,0.78,0.96,0.52,0.07,0.05,0.04,0,0,501
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,1,0.14,73,1,0,39,0,73,0,0,0,218,0,0,0,0,0,0,0,187.3,0,0,0.81,0.96,0.53,0.07,0.06,0.04,0,0,519
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.15,80,1,0,42,0,80,0,0,0,229,0,0,0,0,0,0,0,185.6,0,0,0.85,0.96,0.53,0.08,0.06,0.05,0,0,536
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,8,1,0.16,87,1,0,46,0,88,0,0,0,242,0,0,0,0,0,0,0,183.9,0,0,0.88,0.96,0.53,0.08,0.07,0.05,0,0,554
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,1,0.17,94,1,0,50,0,95,0,0,0,254,0,0,0,0,0,0,0,183.8,0,0,0.91,0.96,0.54,0.09,0.07,0.06,0,0,571
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,9,2,0.19,103,15,0,54,0,119,0,0,0,271,0,0,0,0,0,0,0,182.2,0,0,0.94,0.96,0.54,0.09,0.08,0.06,0,0,588
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,2,0.2,111,22,0,57,0,133,0,0,0,285,0,0,0,0,0,0,0,182.2,0,0,0.97,0.96,0.54,0.1,0.09,0.07,0,0,605
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,9,2,0.22,121,29,0,60,0,150,0,0,0,302,0,0,0,0,0,0,0,181,0,0,1,0.96,0.55,0.1,0.09,0.07,0,0,622
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,2,0.23,129,36,0,64,0,166,0,0,0,316,0,0,0,0,0,0,0,181,0,0,1,0.97,0.55,0.11,0.1,0.08,0,0,639
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,10,2,0.25,139,44,0,68,0,183,0,0,0,334,0,0,0,0,0,0,0,180,0,0,1,0.97,0.55,0.12,0.1,0.09,0,0,655
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,2,0.28,156,58,0,75,0,214,0,0,0,368,0,0,0,0,0,0,0,178.6,0,0,1,0.97,0.56,0.12,0.11,0.09,0,0,673
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,10,2,0.31,172,72,0,81,0,243,0,0,0,403,0,0,0,0,0,0,0,177.5,0,0,1,0.97,0.57,0.13,0.12,0.1,0,0,691
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,10,2,0.32,182,80,0,85,0,262,0,0,0,419,0,0,0,0,0,0,0,176.9,0,0,1,0.98,0.57,0.14,0.13,0.11,0,0,708
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,11,2,0.35,199,94,0,92,0,293,0,0,0,456,0,0,0,0,0,0,0,176,0,0,1,0.98,0.58,0.15,0.13,0.12,0,0,724
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,11,2,0.38,217,109,0,99,0,326,0,0,0,496,0,0,0,0,0,0,0,175.2,0,0,1,0.99,0.59,0.16,0.14,0.13,0,0,741
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,2,0.42,239,128,0,108,0,367,0,0,0,539,0,0,0,0,0,0,0,174.4,0,0,1,1,0.59,0.17,0.16,0.14,0,0,758
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,11,2,0.45,262,146,0,117,0,408,0,0,0,586,0,0,0,0,0,0,0,173.8,0,0,1,1.01,0.61,0.18,0.17,0.16,0,0,775
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,11,2,0.49,286,166,0,127,0,452,0,0,0,638,0,0,0,0,0,0,0,173.2,0,0,1,1.02,0.62,0.2,0.18,0.17,0,0,793
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,2,0.54,312,187,0,138,0,499,0,0,0,691,0,0,0,0,0,0,0,172.6,0,0,1,1.03,0.63,0.21,0.2,0.18,0,0,811
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,3,0.58,335,220,0,146,0,554,0,0,0,748,0,0,0,0,0,0,0,173,0,0,1,1.04,0.65,0.23,0.22,0.2,0,0,829
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,3,0.63,363,258,0,156,0,621,0,0,0,807,0,0,0,0,0,0,0,173.4,0,0,1,1.05,0.66,0.24,0.23,0.21,0,0,847
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,3,0.68,389,293,0,166,0,682,0,0,0,867,0,0,0,0,0,0,0,173.7,0,0,1,1.06,0.67,0.26,0.24,0.23,0,0,864
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,3,0.73,417,330,0,175,0,747,0,0,0,930,0,0,0,0,0,0,0,174,0,0,1,1.07,0.68,0.27,0.26,0.25,0,0,881
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,13,3,0.78,448,372,0,186,0,820,0,0,0,997,0,0,0,0,0,0,0,174.4,0,0,1,1.08,0.7,0.29,0.27,0.26,0,0,898
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,13,3,0.82,471,405,0,194,0,875,0,0,0,996,0,0,0,0,0,0,0,174.5,0,0,1,1.09,0.71,0.31,0.29,0.28,0,0,915
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,13,3,0.88,502,448,0,206,0,951,0,0,0,996,0,0,0,0,0,0,0,174.7,0,0,1,1.1,0.72,0.32,0.3,0.29,0,0,932
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,13,3,0.95,541,501,0,220,0,1041,0,0,0,996,0,0,0,0,0,0,0,175,0,0,1,1.12,0.74,0.34,0.32,0.31,0,0,949
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,13,3,1.01,576,550,0,232,0,1126,0,0,0,996,0,0,0,0,0,0,0,175.2,0,0,1,1.14,0.76,0.36,0.34,0.33,0,0,966
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,13,3,1.06,605,594,0,243,0,1199,0,0,0,996,0,0,0,0,0,0,0,175.3,0,0,1,1.15,0.78,0.38,0.36,0.35,0,0,983
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,14,3,1.12,640,646,0,256,0,1287,0,0,0,995,0,0,0,0,0,0,0,175.4,0,0,1,1.16,0.79,0.39,0.38,0.37,0,0,1000
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,14,3,1.18,675,701,0,269,0,1376,0,0,0,995,0,0,0,0,0,0,0,175.5,0,0,1,1.18,0.81,0.42,0.4,0.39,0,0,1017
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,14,3,1.26,716,766,0,285,0,1483,0,0,0,995,0,0,0,0,0,0,0,175.6,0,0,1,1.2,0.83,0.44,0.42,0.41,0,0,1034
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,14,3,1.32,753,827,0,299,0,1580,0,0,0,994,0,0,0,0,0,0,0,175.6,0,0,1,1.22,0.85,0.46,0.45,0.43,1,0,1051
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.38,787,887,0,313,0,1674,0,0,0,993,0,0,0,0,0,0,0,175.5,0,0,1,1.24,0.87,0.48,0.47,0.46,1,0,1068
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,14,3,1.44,823,956,0,328,0,1780,0,0,0,993,0,0,0,0,0,0,0,175.5,0,0,1,1.26,0.89,0.51,0.49,0.48,1,0,1085
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,14,3,1.51,858,1026,0,344,0,1884,0,0,0,992,0,0,0,0,0,0,0,175.4,0,0,1,1.28,0.91,0.53,0.52,0.5,1,0,1102
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,15,3,1.57,894,1103,0,360,0,1997,0,0,0,991,0,0,0,0,0,0,0,175.2,0,0,1,1.3,0.94,0.55,0.54,0.53,2,0,1119
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,15,3,1.62,926,1174,0,375,0,2100,0,0,0,990,0,0,0,0,0,0,0,175,0,0,1,1.32,0.96,0.58,0.57,0.56,2,0,1136
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,15,3,1.66,951,1231,0,385,0,2181,0,0,0,989,0,0,0,0,0,0,0,174.7,0,0,1,1.34,0.98,0.6,0.59,0.58,3,0,1153
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,15,3,1.72,987,1311,0,402,0,2298,0,0,0,987,0,0,0,0,0,0,0,174.5,0,0,1,1.36,1,0.62,0.61,0.6,3,0,1170
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,15,3,1.76,1013,1371,0,413,0,2384,0,0,0,986,0,0,0,0,0,0,0,174.1,0,0,1,1.38,1.02,0.65,0.64,0.62,4,0,1186
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,15,3,1.79,1031,1467,0,429,0,2498,0,0,0,984,0,0,0,0,0,0,0,173.7,0,0,1,1.39,1.04,0.67,0.66,0.64,5,0,1203
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,16,3,1.82,1050,1573,0,447,0,2623,0,0,0,983,0,0,0,0,0,0,0,173.2,0,0,1,1.42,1.07,0.69,0.68,0.67,6,0,1220
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,16,3,1.84,1067,1667,0,462,0,2734,0,0,0,981,0,0,0,0,0,0,0,172.7,0,0,1,1.44,1.09,0.72,0.71,0.7,7,0,1237
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,16,3,1.87,1085,1763,0,477,0,2848,0,0,0,979,0,0,0,0,0,0,0,172.1,0,0,1,1.46,1.12,0.75,0.74,0.72,9,0,1255
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,16,3,1.89,1103,1864,0,494,0,2967,0,0,0,976,0,0,0,0,0,0,0,171.5,0,0,1,1.48,1.14,0.77,0.76,0.75,10,0,1273
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,16,3,1.92,1122,1969,0,511,0,3092,0,0,0,974,0,0,0,0,0,0,0,170.8,0,0,1,1.51,1.16,0.8,0.79,0.78,12,0,1291
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,16,3,1.94,1140,2068,0,526,0,3208,0,0,0,972,0,0,0,0,0,0,0,170.1,0,0,1,1.53,1.19,0.83,0.82,0.8,14,0,1309
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,16,4,1.93,1140,2194,0,543,0,3334,0,0,0,954,0,0,0,0,0,0,0,169.3,0,0,1,1.55,1.21,0.85,0.84,0.83,17,0,1327
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,16,4,1.92,1140,2313,0,559,0,3453,0,0,0,936,0,0,0,0,0,0,0,168.5,0,0,1,1.58,1.24,0.88,0.87,0.86,19,0,1345
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,16,4,1.91,1140,2437,0,575,0,3576,0,0,0,916,0,0,0,0,0,0,0,167.6,0,0,1,1.6,1.27,0.91,0.9,0.89,22,0,1363
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,16,4,1.9,1139,2563,0,591,0,3702,0,0,0,896,0,0,0,0,0,0,0,166.8,0,0,1,1.63,1.29,0.94,0.92,0.91,25,0,1381
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,16,4,1.89,1139,2660,0,602,0,3799,0,0,0,875,0,0,0,0,0,0,0,165.9,0,0,1,1.65,1.32,0.96,0.95,0.94,29,0,1398
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,16,4,1.88,1139,2771,0,616,0,3910,0,0,0,854,0,0,0,0,0,0,0,165,0,0,1,1.67,1.34,0.98,0.97,0.96,32,0,1415
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,16,5,1.87,1139,2771,130,624,130,4039,1,NaN,0.032,425,0,0,0,0,0,0,100,164.1,0,0,1,1.69,1.36,1.01,1,0.98,36,0,1433
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,16,5,1.86,1138,2771,244,631,244,4153,3,NaN,0.059,425,0,0,0,0,0,0,100,163.2,0,0,1,1.7,1.37,1.02,1.01,1,40,0,1451
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,16,5,1.85,1138,2771,370,638,370,4279,4,NaN,0.086,425,0,0,0,0,0,0,100,162.2,0,0,1,1.71,1.38,1.04,1.03,1.01,45,0,1469
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,16,5,1.83,1138,2771,494,646,494,4403,5,NaN,0.112,425,0,0,0,0,0,0,100,161.2,0,0,1,1.72,1.4,1.05,1.04,1.03,50,0,1487
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,16,5,1.82,1137,2771,604,651,604,4512,7,NaN,0.134,425,0,0,0,0,0,0,100,160.1,0,0,1,1.73,1.41,1.07,1.06,1.04,55,0,1504
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,16,5,1.81,1137,2771,702,656,702,4610,8,NaN,0.152,425,0,0,0,0,0,0,100,159,0,0,1,1.74,1.42,1.08,1.07,1.06,60,0,1521
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,16,5,1.79,1137,2771,806,661,806,4714,9,NaN,0.171,425,0,0,0,0,0,0,100,157.8,0,0,1,1.75,1.43,1.09,1.08,1.07,66,0,1539
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,16,5,1.78,1136,2771,916,666,916,4823,10,NaN,0.19,425,0,0,0,0,0,0,100,156.5,0,0,1,1.76,1.44,1.1,1.09,1.08,72,0,1557
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,16,5,1.76,1136,2771,1023,672,1023,4930,11,NaN,0.208,425,0,0,0,0,0,0,100,155.2,0,0,1,1.77,1.45,1.11,1.1,1.09,78,0,1575
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,16,5,1.75,1135,2771,1119,676,1119,5026,12,NaN,0.223,425,0,0,0,0,0,0,100,153.9,0,0,1,1.78,1.46,1.13,1.11,1.1,85,0,1593
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,16,5,1.73,1135,2771,1216,680,1216,5122,13,NaN,0.237,425,0,0,0,0,0,0,100,152.4,0,0,1,1.78,1.47,1.14,1.13,1.11,93,0,1611
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,16,5,1.71,1135,2771,1303,682,1303,5208,14,NaN,0.25,425,0,0,0,0,0,0,100,150.9,0,0,1,1.79,1.48,1.15,1.13,1.12,101,0,1629
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,16,5,1.69,1134,2771,1392,686,1392,5298,15,NaN,0.263,425,0,0,0,0,0,0,100,149.4,0,0,1,1.79,1.48,1.15,1.14,1.13,109,0,1647
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,16,5,1.67,1134,2771,1471,687,1471,5376,16,NaN,0.274,425,0,0,0,0,0,0,100,147.7,0,0,1,1.8,1.49,1.16,1.15,1.14,118,0,1665
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,16,5,1.65,1133,2771,1557,690,1557,5461,17,NaN,0.285,425,0,0,0,0,0,0,100,146,0,0,1,1.8,1.5,1.17,1.16,1.15,127,0,1683
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,16,5,1.63,1133,2771,1635,692,1635,5539,18,NaN,0.295,425,0,0,0,0,0,0,100,144.1,0,0,1,1.81,1.5,1.18,1.17,1.16,137,0,1701
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,16,5,1.61,1122,2771,1714,694,1714,5607,19,NaN,0.306,425,0,0,0,0,0,0,100,143.5,0,0,1,1.81,1.51,1.18,1.17,1.16,147,0,1718
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,16,6,1.61,1122,2771,1714,694,1714,5607,19,NaN,0.306,425,0,0,0,0,0,0,100,143.5,0,0,1,1.82,1.51,1.19,1.18,1.17,147,0,1736
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,16,20,1.61,1122,2771,1714,694,1714,5607,19,NaN,0.306,425,0,0,0,0,0,0,100,143.5,0,0,1,1.82,1.52,1.2,1.19,1.18,147,0,1736
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,16,20,1.61,1122,2771,1714,694,1714,5607,19,NaN,0.306,425,0,0,0,0,0,0,100,143.5,0,0,1,1.82,1.52,1.2,1.19,1.18,147,0,1754
