Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.02,12,1,0,5,0,13,0,0,0,60,0,0,0,0,0,0,0,197.2,0,0,0.26,0.98,0.5,0.01,0,0,0,0,216
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,4,1,0.03,14,1,0,5,0,15,0,0,0,60,0,0,0,0,0,0,0,213.7,0,0,0.3,0.98,0.5,0.01,0,0,0,0,234
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.04,17,1,0,7,0,18,0,0,0,60,0,0,0,0,0,0,0,208.6,0,0,0.33,0.98,0.5,0.01,0,0,0,0,253
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,5,1,0.04,20,1,0,8,0,21,0,0,0,60,0,0,0,0,0,0,0,204.7,0,0,0.36,0.98,0.51,0.02,0,0,0,0,272
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,5,1,0.05,23,1,0,10,0,23,0,0,0,184,0,0,0,0,0,0,0,202,0,0,0.4,0.98,0.51,0.02,0,0,0,0,290
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.05,26,1,0,11,0,26,0,0,0,184,0,0,0,0,0,0,0,199.8,0,0,0.43,0.98,0.51,0.02,0.01,0,0,0,308
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.06,29,1,0,13,0,30,0,0,0,207,0,0,0,0,0,0,0,197.5,0,0,0.46,0.98,0.51,0.03,0.01,0,0,0,326
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,6,1,0.06,33,1,0,15,0,34,0,0,0,218,0,0,0,0,0,0,0,195.7,0,0,0.49,0.98,0.51,0.03,0.02,0,0,0,344
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,1,0.07,37,1,0,18,0,38,0,0,0,229,0,0,0,0,0,0,0,194.1,0,0,0.53,0.98,0.51,0.04,0.02,0,0,0,362
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.08,42,1,0,20,0,42,0,0,0,240,0,0,0,0,0,0,0,192.8,0,0,0.56,0.98,0.52,0.04,0.03,0.01,0,0,380
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,7,1,0.09,47,1,0,23,0,47,0,0,0,252,0,0,0,0,0,0,0,191.7,0,0,0.59,0.98,0.52,0.05,0.03,0.01,0,0,398
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,7,1,0.1,52,1,0,26,0,52,0,0,0,266,0,0,0,0,0,0,0,190.7,0,0,0.62,0.98,0.52,0.05,0.03,0.02,0,0,416
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,1,0.11,57,1,0,29,0,58,0,0,0,279,0,0,0,0,0,0,0,189.9,0,0,0.66,0.98,0.52,0.06,0.04,0.02,0,0,434
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.12,64,1,0,33,0,65,0,0,0,297,0,0,0,0,0,0,0,189,0,0,0.69,0.98,0.53,0.06,0.04,0.03,0,0,452
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,8,1,0.13,72,1,0,37,0,72,0,0,0,318,0,0,0,0,0,0,0,186.6,0,0,0.72,0.98,0.53,0.07,0.05,0.03,0,0,470
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,8,1,0.15,78,1,0,40,0,79,0,0,0,336,0,0,0,0,0,0,0,186.2,0,0,0.75,0.98,0.54,0.07,0.06,0.04,0,0,488
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,1,0.16,87,1,0,45,0,87,0,0,0,363,0,0,0,0,0,0,0,184.3,0,0,0.79,0.98,0.54,0.08,0.06,0.05,0,0,506
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,9,1,0.17,95,1,0,50,0,96,0,0,0,391,0,0,0,0,0,0,0,182.7,0,0,0.82,0.98,0.54,0.09,0.07,0.06,0,0,524
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,9,1,0.19,105,1,0,55,0,106,0,0,0,427,0,0,0,0,0,0,0,181.1,0,0,0.85,0.99,0.55,0.1,0.08,0.06,0,0,542
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,9,1,0.21,117,1,0,62,0,117,0,0,0,466,0,0,0,0,0,0,0,179.7,0,0,0.88,0.99,0.56,0.1,0.09,0.07,0,0,560
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,1,0.23,128,1,0,67,0,128,0,0,0,502,0,0,0,0,0,0,0,178.6,0,0,0.92,1,0.56,0.11,0.1,0.08,0,0,577
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,10,1,0.25,141,1,0,75,0,142,0,0,0,548,0,0,0,0,0,0,0,177.5,0,0,0.95,1,0.57,0.12,0.11,0.09,0,0,595
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,10,1,0.27,156,1,0,83,0,156,0,0,0,597,0,0,0,0,0,0,0,176.5,0,0,0.98,1.01,0.58,0.13,0.12,0.1,0,0,613
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,10,1,0.3,168,1,0,90,0,169,0,0,0,638,0,0,0,0,0,0,0,175.7,0,0,1,1.02,0.59,0.15,0.13,0.11,0,0,630
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,2,0.32,181,25,0,95,0,206,0,0,0,676,0,0,0,0,0,0,0,175.1,0,0,1,1.02,0.6,0.16,0.14,0.13,0,0,647
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,11,2,0.35,198,39,0,101,0,236,0,0,0,729,0,0,0,0,0,0,0,174.4,0,0,1,1.03,0.6,0.16,0.15,0.13,0,0,664
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,11,2,0.38,220,57,0,110,0,277,0,0,0,790,0,0,0,0,0,0,0,173.6,0,0,1,1.03,0.61,0.18,0.16,0.14,0,0,681
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,11,2,0.42,244,76,0,120,0,320,0,0,0,857,0,0,0,0,0,0,0,172.9,0,0,1,1.04,0.62,0.19,0.17,0.16,0,0,698
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,11,2,0.46,266,95,0,129,0,361,0,0,0,926,0,0,0,0,0,0,0,172.4,0,0,1,1.05,0.64,0.2,0.19,0.17,0,0,715
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,12,2,0.5,291,116,0,139,0,407,0,0,0,998,0,0,0,0,0,0,0,171.9,0,0,1,1.06,0.65,0.22,0.2,0.19,0,0,732
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,12,2,0.55,319,139,0,150,0,458,0,0,0,1072,0,0,0,0,0,0,0,171.4,0,0,1,1.07,0.66,0.23,0.22,0.2,0,0,749
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,12,2,0.6,351,165,0,164,0,516,0,0,0,1152,0,0,0,0,0,0,0,171,0,0,1,1.09,0.68,0.25,0.24,0.22,0,0,766
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,12,2,0.64,378,187,0,174,0,565,0,0,0,1223,0,0,0,0,0,0,0,170.7,0,0,1,1.1,0.69,0.27,0.26,0.24,0,0,783
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,12,2,0.7,408,213,0,186,0,621,0,0,0,1312,0,0,0,0,0,0,0,170.4,0,0,1,1.12,0.71,0.29,0.27,0.26,0,0,801
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,13,2,0.76,445,243,0,201,0,688,0,0,0,1405,0,0,0,0,0,0,0,170.1,0,0,1,1.13,0.73,0.31,0.29,0.28,0,0,819
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,13,2,0.83,487,277,0,218,0,764,0,0,0,1502,0,0,0,0,0,0,0,169.8,0,0,1,1.15,0.75,0.33,0.31,0.3,0,0,837
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,13,2,0.9,532,315,0,237,0,847,0,0,0,1603,0,0,0,0,0,0,0,169.5,0,0,1,1.17,0.77,0.36,0.34,0.33,0,0,855
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,13,2,0.95,564,340,0,248,0,904,0,0,0,1674,0,0,0,0,0,0,0,169.4,0,0,1,1.2,0.8,0.38,0.37,0.35,0,0,872
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,13,2,1.03,608,377,0,266,0,985,0,0,0,1779,0,0,0,0,0,0,0,169.2,0,0,1,1.21,0.81,0.4,0.39,0.37,0,0,889
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,14,3,1.11,652,429,0,281,0,1082,0,0,0,1889,0,0,0,0,0,0,0,169.9,0,0,1,1.23,0.84,0.43,0.42,0.4,0,0,906
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,14,3,1.16,684,470,0,290,0,1153,0,0,0,1973,0,0,0,0,0,0,0,170.3,0,0,1,1.25,0.86,0.45,0.44,0.42,0,0,923
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,14,3,1.24,724,520,0,303,0,1244,0,0,0,2091,0,0,0,0,0,0,0,170.8,0,0,1,1.26,0.87,0.47,0.46,0.44,0,0,940
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,14,3,1.33,774,579,0,320,0,1353,0,0,0,2210,0,0,0,0,0,0,0,171.4,0,0,1,1.28,0.89,0.49,0.48,0.46,0,0,957
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,14,3,1.41,821,637,0,335,0,1458,0,0,0,2333,0,0,0,0,0,0,0,171.8,0,0,1,1.3,0.92,0.52,0.5,0.49,0,0,974
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,14,3,1.5,869,696,0,350,0,1565,0,0,0,2333,0,0,0,0,0,0,0,172.2,0,0,1,1.32,0.94,0.54,0.53,0.51,0,0,991
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,15,3,1.59,918,759,0,367,0,1677,0,0,0,2332,0,0,0,0,0,0,0,172.6,0,0,1,1.34,0.96,0.56,0.55,0.54,0,0,1009
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,15,3,1.68,969,824,0,383,0,1793,0,0,0,2331,0,0,0,0,0,0,0,172.9,0,0,1,1.37,0.99,0.59,0.58,0.56,0,0,1026
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,15,3,1.77,1024,897,0,402,0,1921,0,0,0,2331,0,0,0,0,0,0,0,173.2,0,0,1,1.39,1.01,0.62,0.6,0.59,0,0,1043
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,15,3,1.88,1081,974,0,422,0,2055,0,0,0,2330,0,0,0,0,0,0,0,173.5,0,0,1,1.42,1.04,0.65,0.63,0.62,0,0,1060
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,15,3,1.96,1129,1043,0,438,0,2173,0,0,0,2328,0,0,0,0,0,0,0,173.7,0,0,1,1.44,1.07,0.68,0.67,0.65,0,0,1077
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,15,3,2.06,1183,1122,0,457,0,2304,0,0,0,2327,0,0,0,0,0,0,0,173.8,0,0,1,1.47,1.09,0.71,0.69,0.68,1,0,1094
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,16,3,2.14,1231,1197,0,474,0,2428,0,0,0,2325,0,0,0,0,0,0,0,173.9,0,0,1,1.49,1.12,0.74,0.72,0.71,1,0,1112
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,16,3,2.21,1274,1268,0,490,0,2542,0,0,0,2323,0,0,0,0,0,0,0,173.9,0,0,1,1.52,1.15,0.76,0.75,0.74,1,0,1129
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,16,3,2.29,1316,1342,0,505,0,2659,0,0,0,2320,0,0,0,0,0,0,0,173.8,0,0,1,1.54,1.17,0.79,0.78,0.76,1,0,1146
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,16,3,2.33,1341,1391,0,513,0,2732,0,0,0,2317,0,0,0,0,0,0,0,173.6,0,0,1,1.56,1.19,0.82,0.8,0.79,2,0,1163
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,16,3,2.41,1389,1485,0,533,0,2874,0,0,0,2314,0,0,0,0,0,0,0,173.5,0,0,1,1.57,1.21,0.83,0.82,0.8,3,0,1180
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,16,3,2.47,1427,1566,0,549,0,2993,0,0,0,2310,0,0,0,0,0,0,0,173.4,0,0,1,1.6,1.24,0.86,0.85,0.84,3,0,1197
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,17,3,2.54,1469,1660,0,567,0,3129,0,0,0,2306,0,0,0,0,0,0,0,173.1,0,0,1,1.62,1.26,0.89,0.88,0.86,4,0,1214
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,17,3,2.62,1514,1761,0,587,0,3275,0,0,0,2301,0,0,0,0,0,0,0,172.9,0,0,1,1.65,1.29,0.92,0.91,0.89,5,0,1231
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,17,3,2.64,1530,1844,0,599,0,3374,0,0,0,2296,0,0,0,0,0,0,0,172.5,0,0,1,1.68,1.32,0.95,0.94,0.93,6,0,1249
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,17,3,2.67,1550,1949,0,615,0,3499,0,0,0,2290,0,0,0,0,0,0,0,172,0,0,1,1.7,1.34,0.97,0.96,0.95,8,0,1267
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,17,3,2.69,1571,2069,0,634,0,3640,0,0,0,2284,0,0,0,0,0,0,0,171.5,0,0,1,1.72,1.37,1,0.99,0.98,10,0,1285
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,17,3,2.72,1593,2188,0,652,0,3781,0,0,0,2277,0,0,0,0,0,0,0,171,0,0,1,1.75,1.4,1.03,1.02,1.01,11,0,1302
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,17,3,2.75,1614,2306,0,670,0,3919,0,0,0,2270,0,0,0,0,0,0,0,170.4,0,0,1,1.78,1.43,1.06,1.05,1.04,14,0,1320
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,18,3,2.78,1636,2429,0,689,0,4065,0,0,0,2262,0,0,0,0,0,0,0,169.7,0,0,1,1.8,1.45,1.09,1.08,1.07,16,0,1337
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,18,3,2.8,1658,2554,0,708,0,4212,0,0,0,2254,0,0,0,0,0,0,0,169,0,0,1,1.83,1.48,1.13,1.11,1.1,19,0,1355
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,18,4,2.76,1657,2698,0,726,0,4355,0,0,0,1033,0,0,0,0,0,0,0,166.5,0,0,1,1.86,1.52,1.16,1.15,1.13,23,0,1373
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,18,4,2.71,1656,2841,0,744,0,4496,0,0,0,1004,0,0,0,0,0,0,0,164,0,0,1,1.89,1.54,1.19,1.18,1.16,28,0,1390
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,18,4,2.67,1654,2974,0,760,0,4628,0,0,0,974,0,0,0,0,0,0,0,161.4,0,0,1,1.92,1.57,1.22,1.21,1.2,35,0,1407
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,18,4,2.63,1653,3114,0,777,0,4767,0,0,0,943,0,0,0,0,0,0,0,158.9,0,0,1,1.94,1.6,1.25,1.24,1.22,42,0,1424
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,18,4,2.58,1652,3224,0,789,0,4876,0,0,0,911,0,0,0,0,0,0,0,156.3,0,0,1,1.97,1.63,1.28,1.27,1.25,50,0,1441
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,18,4,2.54,1651,3352,0,804,0,5003,0,0,0,879,0,0,0,0,0,0,0,153.8,0,0,1,1.98,1.65,1.3,1.29,1.28,60,0,1459
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,18,5,2.5,1650,1816,1133,812,1687,5153,4721,35.7,0.22,458,0,0,0,0,0,0,67.16,151.2,0,0,1,2.01,1.67,1.33,1.31,1.3,70,0,1476
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,18,5,2.45,1649,1945,1148,820,1702,5296,4782,35.6,0.217,458,0,0,0,0,0,0,67.44,148.7,0,0,1,2.02,1.69,1.34,1.33,1.32,82,0,1494
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,18,5,2.41,1648,2051,1161,825,1715,5414,4838,35.5,0.214,458,0,0,0,0,0,0,67.7,146.1,0,0,1,2.04,1.7,1.36,1.35,1.34,95,0,1512
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,18,5,2.36,1647,2159,1173,830,1727,5533,4889,35.3,0.212,458,0,0,0,0,0,0,67.92,143.6,0,0,1,2.04,1.71,1.37,1.36,1.35,109,0,1529
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,18,5,2.32,1646,2265,1185,835,1739,5649,4936,35.2,0.21,458,0,0,0,0,0,0,68.13,141,0,0,1,2.05,1.73,1.39,1.37,1.36,124,0,1547
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,18,5,2.28,1595,1984,1622,839,2176,5755,6758,32.2,0.282,458,0,0,0,0,0,0,74.54,142.7,0,0,1,2.06,1.74,1.4,1.39,1.37,140,0,1565
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,18,5,2.23,1550,1734,2020,842,2574,5858,8416,30.6,0.345,458,0,0,0,0,0,0,78.47,144.1,0,0,1,2.07,1.74,1.41,1.4,1.38,157,0,1583
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,18,5,2.19,1508,1503,2384,844,2939,5950,9935,29.6,0.401,458,0,0,0,0,0,0,81.14,145.2,0,0,1,2.08,1.75,1.42,1.41,1.39,175,0,1600
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,18,5,2.15,1489,1503,2470,846,3024,6016,10293,29.4,0.411,458,0,0,0,0,0,0,81.68,144.1,0,0,1,2.08,1.76,1.43,1.42,1.4,195,0,1618
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,18,6,2.15,1489,1503,2470,846,3024,6016,10293,29.4,0.411,458,0,0,0,0,0,0,81.68,144.1,0,0,1,2.09,1.77,1.43,1.42,1.41,195,0,1636
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,18,20,2.15,1489,1503,2470,846,3024,6016,10293,29.4,0.411,458,0,0,0,0,0,0,81.68,144.1,0,0,1,2.09,1.77,1.44,1.43,1.42,195,0,1636
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,18,20,2.15,1489,1503,2470,846,3024,6016,10293,29.4,0.411,458,0,0,0,0,0,0,81.68,144.1,0,0,1,2.09,1.78,1.45,1.44,1.43,195,0,1654
